qid_date,funds,day_return,number_of_stocks,market,scenario,commission,stamp_tax,source_signature
20211207,1011091.0,0.011091,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211208,1007760.0,-0.0032944611315895403,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211209,1082490.0,0.07415456060966896,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211210,1099321.0,0.015548411532670049,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211213,1067187.0,-0.029230770630234482,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211214,1129154.0,0.058065737307519676,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211215,1129154.0,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211216,1129154.0,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211217,1117170.0,-0.01061325558781176,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211220,1173110.0,0.05007295219169867,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211221,1163510.0,-0.008183375813009862,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211222,1205976.0,0.03649818222447594,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211223,1224627.0,0.015465481900137317,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211224,1261006.0,0.029706188088291372,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211227,1225649.0,-0.028038724637313384,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211228,1248444.0,0.018598309956602582,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211229,1266255.0,0.014266559012658957,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211230,1264838.0,-0.0011190479010941715,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20211231,1277273.0,0.009831298553648768,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220104,1278814.9999999998,0.0012072595286988508,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220105,1350209.9999999998,0.05582902921845616,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220106,1342122.9999999998,-0.005989438679909052,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220107,1335354.9999999998,-0.0050427568859188025,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220110,1319533.9999999998,-0.011847785794788655,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220111,1339766.9999999998,0.015333443473226157,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220112,1341299.9999999998,0.001144228809934862,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220113,1307936.9999999998,-0.02487363006038918,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220114,1438476.9999999998,0.09980603041277984,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220117,1389388.9999999998,-0.034124980795660974,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220118,1390858.9999999998,0.001058019028508215,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220119,1357873.9999999998,-0.023715559952518554,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220120,1302289.9999999998,-0.04093457861333232,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220121,1302082.9999999998,-0.00015895077133357396,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220124,1218502.9999999998,-0.06418945643250086,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220125,1245491.9999999998,0.022149309439533596,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220126,1255991.9999999995,0.008430403406846266,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220127,1242611.9999999995,-0.010652934095121629,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220128,1265867.9999999995,0.018715415592316837,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220207,1282607.9999999995,0.013224127634160913,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220208,1343873.9999999995,0.04776673777179,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220209,1320494.9999999995,-0.017396720228235688,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220210,1318269.9999999995,-0.0016849741952828302,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220216,1313889.9999999995,-0.0033225363544645645,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220217,1313889.9999999995,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220218,1331025.9999999995,0.013042187702166853,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220221,1357543.9999999995,0.019922976711198737,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220222,1392884.9999999995,0.02603304202294733,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220223,1392513.9999999993,-0.0002663536472861959,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220224,1373793.9999999993,-0.013443311880526882,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220225,1438404.9999999993,0.04703106870462386,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220228,1458037.9999999993,0.013649146102801374,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220301,1458809.9999999993,0.0005294786555631612,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220302,1428844.9999999993,-0.020540714692112074,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220303,1413553.9999999993,-0.010701650633903612,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220304,1377185.9999999993,-0.025728058496527206,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220307,1414420.9999999993,0.027037016060285263,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220308,1414420.9999999993,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220309,1414420.9999999993,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220310,1408970.9999999993,-0.003853166772834964,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220311,1380271.9999999993,-0.020368765574309205,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220314,1350877.9999999993,-0.02129580256645068,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220315,1350877.9999999993,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220316,1350877.9999999993,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220317,1344374.9999999993,-0.004813906215069017,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220318,1320392.9999999993,-0.017838772663877275,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220321,1325694.9999999993,0.0040154711513920496,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220322,1360646.9999999993,0.026365038715541675,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220323,1360646.9999999993,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220324,1360646.9999999993,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220325,1360646.9999999993,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220328,1360011.9999999993,-0.00046668974392329553,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220329,1380206.9999999993,0.014849133684114559,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220330,1401636.9999999993,0.01552665650877007,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220331,1403582.9999999993,0.0013883765910859952,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220401,1403582.9999999993,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220406,1403582.9999999993,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220407,1381737.9999999993,-0.015563739372733932,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220408,1371628.9999999993,-0.007316148213337119,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220411,1331924.9999999993,-0.0289466029079292,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220412,1326856.9999999993,-0.0038050190513730145,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220413,1326856.9999999993,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220414,1326856.9999999993,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220415,1312404.9999999993,-0.010891904704124112,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220418,1297446.9999999993,-0.011397396382976297,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220419,1310360.9999999995,0.009953393086577132,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220420,1386460.9999999995,0.05807559901431745,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220421,1344441.9999999995,-0.030306658463526932,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220422,1285425.9999999995,-0.04389627815852229,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220425,1229496.9999999995,-0.04351008926223682,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220426,1281396.9999999995,0.04221238441411408,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220427,1274222.9999999995,-0.00559857717787696,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220428,1370208.9999999995,0.07532904366033263,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220429,1507330.9999999995,0.10007378436428314,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220505,1421113.9999999995,-0.05719845209844422,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220506,1421113.9999999995,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220509,1405731.9999999995,-0.010823902938117564,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220510,1420557.9999999995,0.010546818312452164,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220511,1433232.9999999998,0.008922550152827436,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220512,1457864.9999999998,0.01718631932142227,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220513,1450998.0,-0.004710312683272984,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220516,1450998.0,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220517,1522755.0,0.04945354852315441,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220518,1520473.0,-0.0014985995777390322,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220519,1528701.0,0.005411473929494309,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220520,1600213.0,0.046779586066863305,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220523,1600213.0,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220524,1600213.0,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220525,1619772.9999999998,0.012223372763500714,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220526,1650234.9999999998,0.01880633891292175,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220527,1671957.9999999998,0.013163579732583542,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220530,1671957.9999999998,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220531,1671957.9999999998,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220601,1671957.9999999998,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220602,1715519.9999999998,0.02605448222981678,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220606,1739222.0,0.013816218988994728,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220607,1782630.0,0.02495828594624493,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220608,1782630.0,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220609,1779849.0,-0.001560054526177614,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220610,1958144.9999999998,0.10017479010859896,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220613,1997456.9999999998,0.020076143492948686,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220614,1975132.9999999998,-0.011176210551716508,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220615,2038709.9999999998,0.03218871843060696,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220616,2026941.9999999995,-0.005772277567677715,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220617,2036653.9999999995,0.0047914543188704965,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220620,2101284.0,0.03173342158265492,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220621,2101284.0,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220622,2114788.0,0.006426546816137181,2,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220623,2167114.0,0.024742905671868765,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220624,2208609.0,0.01914758522163578,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220627,2252653.0,0.019941963471125944,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220628,2178689.0,-0.03283417374979635,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220629,2165396.0,-0.006101375643793125,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220630,2205412.0,0.018479760745840484,3,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220701,2300272.0,0.04301237138457576,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220704,2234024.0,-0.028800072339271184,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220705,2238486.0,0.0019972927775171617,4,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220706,2232410.0,-0.002714334599367608,1,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
20220707,2232410.0,0.0,0,Main,"fee=0.00%, tax=0.00%",0.0,0.0,962ee2b19f04a8163c755bcd0b9b2e5d3a6d5e2f61e4c9c178fd97dd8cf05314
